,frac_C,frac_H+,frac_H-,frac_CH3+,frac_CH3-,C_mean_r,C_mean_c,C_std_r,C_std_c,C_corr_rc,H+_mean_r,H+_mean_c,H+_std_r,H+_std_c,H+_corr_rc,H-_mean_r,H-_mean_c,H-_std_r,H-_std_c,H-_corr_rc,CH3+_mean_r,CH3+_mean_c,CH3+_std_r,CH3+_std_c,CH3+_corr_rc,CH3-_mean_r,CH3-_mean_c,CH3-_std_r,CH3-_std_c,CH3-_corr_rc,H+_nn_mean,H+_nn_std,H-_nn_mean,H-_nn_std,CH3+_nn_mean,CH3+_nn_std,CH3-_nn_mean,CH3-_nn_std,dist_H+-H-_mean,dist_H+-H-_std,dist_H+-CH3+_mean,dist_H+-CH3+_std,dist_H+-CH3-_mean,dist_H+-CH3-_std,dist_H--CH3+_mean,dist_H--CH3+_std,dist_H--CH3-_mean,dist_H--CH3-_std,dist_CH3+-CH3-_mean,dist_CH3+-CH3-_std,rdf_nc_bin0,rdf_nc_bin1,rdf_nc_bin2,rdf_nc_bin3,rdf_nc_bin4,rdf_nc_bin5,rdf_nc_bin6,rdf_nc_bin7,rdf_nc_bin8,rdf_nc_bin9,fft_top0,fft_top1,fft_top2,fft_top3,fft_top4,fft_top5,fft_top6,fft_top7,fft_top8,fft_top9,fft_top10,fft_top11,fft_top12,fft_top13,fft_top14,fft_top15,fft_top16,fft_top17,fft_top18,fft_top19,row_marginal_0,row_marginal_1,row_marginal_2,row_marginal_3,row_marginal_4,row_marginal_5,row_marginal_6,row_marginal_7,row_marginal_8,row_marginal_9,col_marginal_0,col_marginal_1,col_marginal_2,col_marginal_3,col_marginal_4,col_marginal_5,col_marginal_6,col_marginal_7,col_marginal_8,col_marginal_9,Thermal conductivity,Young's modulus,Maximum stress,Strain at maximum stress,Strain at fracture
M4H1-1,0.9500826787928897,0.005167424555601488,0.0047540305911533695,0.019739561802397686,0.020256304257957835,0.49354228,0.49494454,0.28884903,0.28849488,0.0035932812232281537,0.44560978,0.53474575,0.23395838,0.26340124,-0.23370455104101284,0.54718983,0.53629327,0.2490523,0.28293377,0.034711819654171444,0.52043164,0.51260096,0.29066187,0.2885605,-0.08254288962748683,0.4847561,0.49827048,0.29520845,0.30203435,-0.05215926901007396,7.042323922418743,4.44810901077398,8.331051477124705,5.337123348145925,4.212563155764012,1.7702804327371464,4.254412150009112,1.552475874043618,8.261614252581932,4.224420663420618,3.7598059974823026,1.4226239353026882,3.2001892564759205,1.2644321740354816,3.3469453570153935,1.6920916548631306,3.8769530121061435,1.735717028432534,3.5651686748591045,1.6647064943927905,0.0028715378390372515,0.012073511368679353,0.020009397760200484,0.025843840551335266,0.03351867804839846,0.03842639726420759,0.04429999738951105,0.049024982379199625,0.05237946067298405,0.054885530059780196,0.31560829281806946,0.04106656834483147,0.04009139537811279,0.04004240408539772,0.039758071303367615,0.03861706331372261,0.037277791649103165,0.03620511293411255,0.03589404746890068,0.035551998764276505,0.0345013365149498,0.03447777405381203,0.03428299352526665,0.03422820195555687,0.034192461520433426,0.03405185416340828,0.034013308584690094,0.033605221658945084,0.033358775079250336,0.033175304532051086,0.011042097998596876,0.01288244766502969,0.011904761904737257,0.011904761904737257,0.010610766045526685,0.013975155279474172,0.012939958592105715,0.013716356107632057,0.010351966873684572,0.0126811594202636,0.007936507936491505,0.007763975155263429,0.009144237405088039,0.006901311249123048,0.008799171842631886,0.008109040717719581,0.008626639061403811,0.009144237405088039,0.009222661396555344,0.009222661396555344,29.88,850.736741,131.4333,0.2404,0.2474
M4H1-2,0.9500826787928897,0.005684167011161637,0.00423728813559322,0.019429516329061595,0.020566349731293922,0.49413922,0.49540365,0.28850362,0.2888811,-0.0028225772458639617,0.4337029,0.4548536,0.306252,0.25995147,0.14107954142656587,0.4815586,0.49648616,0.28934398,0.30397448,-0.026788254378035836,0.5116762,0.5391273,0.298641,0.28097367,0.06772750492059262,0.48535362,0.4825398,0.27820435,0.28593484,0.017141414488186783,7.218798027650079,3.7121239374385695,8.46398634461545,4.8885090287343065,4.361623097848224,1.6543525169047855,3.913715249922715,1.5737861327920677,7.775902319659623,3.573752474847094,3.7910250900299944,1.6098959998706257,3.6557118002663387,1.8633665419764,3.33301881127186,1.6269859141011438,3.692631716183225,1.9439920665936863,3.820957747578632,1.909178551702971,0.0028938610683608905,0.01281191218447049,0.02005971876931981,0.02540020783184036,0.03342409533956829,0.03879089222998303,0.04380253344382621,0.04786709285347855,0.05419412546203122,0.054088894150454474,0.32700207829475403,0.03961526229977608,0.039607707411050797,0.03928620368242264,0.03823867812752724,0.0374145470559597,0.0365709513425827,0.035875946283340454,0.03548967093229294,0.03463126718997955,0.03415006399154663,0.03414556756615639,0.03410819545388222,0.03377840667963028,0.033722348511219025,0.03353406488895416,0.03351939842104912,0.033217962831258774,0.03310444951057434,0.03298715502023697,0.011732229123509182,0.01311249137333379,0.013716356107632057,0.012163561076579371,0.01138716356105303,0.011904761904737257,0.011904761904737257,0.01138716356105303,0.0108695652173688,0.013716356107632057,0.006038647342982667,0.010179434092456497,0.007936507936491505,0.00948930296754419,0.009661835748772267,0.0072463768115792,0.007763975155263429,0.00897170462385996,0.00809335591942612,0.009410878976076884,27.24,852.327671,132.28561,0.2446,0.2507
M4H1-3,0.9500826787928897,0.005580818520049607,0.00434063662670525,0.019946258784621744,0.020049607275733773,0.49505323,0.4962914,0.28875187,0.28871986,0.0017570907666856219,0.49277323,0.42827997,0.28776276,0.29707932,-0.1204847618120974,0.4613821,0.56335753,0.3069029,0.28787577,0.46248364440898215,0.46196133,0.50469834,0.2878142,0.27818862,-0.10965785117541575,0.47850138,0.46597064,0.27813718,0.28847516,-0.049041209311257654,6.998652145820937,4.156696693415969,8.277481839346528,4.006834532485334,4.2241470365764515,1.6243297381863318,4.033965380215723,1.2036497811893174,10.56927793878997,7.913513580322017,3.9077570795656156,2.23353841837656,3.068709005607661,1.7768227578958224,4.069655824816245,2.0953000787286205,3.519214880552024,2.0285774879213263,3.74098946141899,1.7966067396659715,0.0029372565764786565,0.01325000323486407,0.02015967289054514,0.02595654930579817,0.035208260548891736,0.03824903277564277,0.0427778424750592,0.04808301955151845,0.05346583336568197,0.05324586260885318,0.32498854398727417,0.04079945757985115,0.0389753058552742,0.03840811923146248,0.03816348314285278,0.03666467219591141,0.036445893347263336,0.035732220858335495,0.03553234040737152,0.03475186973810196,0.034595899283885956,0.034299593418836594,0.03427005186676979,0.034194257110357285,0.03414340317249298,0.03386708348989487,0.033685352653265,0.033550720661878586,0.03347604721784592,0.03345577046275139,0.01288244766502969,0.0147227973314625,0.011645962732895143,0.013198757763947829,0.012163561076579371,0.011904761904737257,0.012939958592105715,0.010610766045526685,0.010610766045526685,0.0108695652173688,0.008281573498947658,0.010179434092456497,0.008281573498947658,0.008109040717719581,0.009316770186316114,0.008109040717719581,0.006728778467894971,0.009834368530000344,0.007905138339904583,0.007905138339904583,27.62,851.591052,132.12599,0.2429,0.2501
M4H1-4,0.9500826787928897,0.005374121537825548,0.0045473336089293095,0.019946258784621744,0.020049607275733773,0.4942586,0.49528748,0.28905207,0.28867725,-0.0008337910133711133,0.5703565,0.47588006,0.24514945,0.29890794,0.2617838305137791,0.4753326,0.45184898,0.26470962,0.27260783,0.11077608409033127,0.45747507,0.49429172,0.29082116,0.2936265,0.004513021058209227,0.49698266,0.53503406,0.2782323,0.28007933,-0.051138538333934766,6.205862234110504,3.7527893329355466,8.901724531584518,3.520747647893846,4.165194473024979,1.5483116583942251,4.217557829897138,1.8122833387544415,8.273444926688553,4.770916841298947,4.12307584403864,2.061612374891326,3.4824837060021356,2.122951394178636,3.3742365624251005,1.6517154671522594,3.7366031221512093,1.5569716580251136,3.5894381009506273,1.8567553250389606,0.003062806761242039,0.012264042136019376,0.01956864403521587,0.025437955736675507,0.03354990837209898,0.03857342406417798,0.04422487921776684,0.049504696730870275,0.0529135109504953,0.054233465328771165,0.3224872052669525,0.044504664838314056,0.039585478603839874,0.03932856395840645,0.03921171650290489,0.03906295448541641,0.03609095513820648,0.03603015094995499,0.03477915748953819,0.03421345725655556,0.034131161868572235,0.03407278284430504,0.03378891199827194,0.03367627039551735,0.03349743410944939,0.03329161927103996,0.03329161927103996,0.03307678923010826,0.03300584480166435,0.03287333622574806,0.011732229123509182,0.012192316540117385,0.012939958592105715,0.012422360248421487,0.012422360248421487,0.0126811594202636,0.011904761904737257,0.013975155279474172,0.012422360248421487,0.009316770186316114,0.007418909592807277,0.008454106280175733,0.009316770186316114,0.007936507936491505,0.008109040717719581,0.008454106280175733,0.00897170462385996,0.007936507936491505,0.00884622623751227,0.009410878976076884,29.49,852.813127,131.42967,0.2416,0.2528
M4H2-1,0.9400578751550227,0.009818106655642828,0.010128152128978917,0.019636213311285657,0.020359652749069864,0.4940995,0.4952186,0.28818274,0.28898278,-0.0036151627730528517,0.50474966,0.5231936,0.30409035,0.2800411,0.15434246835038146,0.4962668,0.5024213,0.28800187,0.28141907,0.06319155724713955,0.50616175,0.49933094,0.2900954,0.28092316,0.05454163544845723,0.46657175,0.50090337,0.29980022,0.2882373,0.007871356616831134,5.424331497208366,3.0362366626386588,5.501743868730425,2.5346976060089634,4.253740324140764,1.5779428953845633,4.123631376773451,1.5660514232833038,5.060853985925337,2.719978538322151,3.6307629044642096,1.6848184956088197,3.433197529550407,1.635943953143207,3.218782352365758,1.8534720217596214,3.858060361194709,1.8050560634604398,3.563918061642722,1.7040396731859024,0.003173031070026778,0.0128296834305418,0.019322475331059023,0.025668537471112578,0.03385789222699094,0.03879168042258171,0.044422434980374896,0.048283261802575105,0.0532537324382818,0.05373060415978871,0.33269086480140686,0.04404517263174057,0.03969356045126915,0.038497600704431534,0.037195466458797455,0.03559209778904915,0.03518242388963699,0.03518166020512581,0.03459630534052849,0.034527599811553955,0.034266725182533264,0.034185878932476044,0.034142326563596725,0.034142326563596725,0.03310045227408409,0.03288113698363304,0.03270423412322998,0.03262213245034218,0.032520145177841187,0.032231878489255905,0.013218390804574912,0.01264367816089774,0.012499999999978448,0.011853448275841632,0.010560344827568,0.013362068965494203,0.009482758620673305,0.01400862068963102,0.010560344827568,0.013577586206873143,0.007183908045964626,0.008189655172399673,0.008045977011480382,0.009626436781592598,0.00862068965515755,0.009770114942511891,0.00747126436780321,0.008045977011480382,0.009090909090893417,0.008777429467069506,26.85,842.052233,129.41024,0.238,0.2544
M4H2-2,0.9401612236461347,0.009301364200082679,0.010541546093427036,0.020566349731293922,0.019429516329061595,0.49347413,0.49506077,0.28820488,0.28881133,0.0026714253128939354,0.5318428,0.4960452,0.27158424,0.30305403,-0.10746309019821702,0.49330464,0.5176969,0.30559757,0.27027643,-0.08000748014228998,0.4972423,0.50919855,0.30321625,0.28116593,0.006553682002249344,0.49325377,0.50347096,0.29176858,0.2910676,-0.04223327667106689,5.4462200408270744,2.7048964942620852,4.888810871499153,2.6180966795548266,3.9786282237768824,1.4264778529673037,4.114964294497483,1.871694170471444,5.270394624079992,2.7609673135458745,3.63357094681247,1.5907531259795358,3.3239956033583047,1.5003510352096465,3.4215999189205513,1.7259572719644012,3.6632239855940747,1.8263876894439948,3.7986283377027568,1.6032538014929474,0.0033229085222830335,0.012668006999515992,0.02057038609032354,0.02524293532894002,0.03517442942775234,0.03802263673256637,0.04384936148032317,0.047404966677836106,0.05367846904203433,0.05339923303175844,0.3381260335445404,0.04369179904460907,0.03786051273345947,0.036758389323949814,0.03656541928648949,0.03566593676805496,0.03541882336139679,0.03484636917710304,0.0342525914311409,0.034191858023405075,0.03402777761220932,0.03388160094618797,0.033818893134593964,0.03352290019392967,0.033494967967271805,0.03319915384054184,0.033035214990377426,0.032687924802303314,0.03252651169896126,0.032427266240119934,0.013241220495083637,0.011322203032028036,0.011658031088062766,0.011873920552656523,0.011010362694281501,0.011442141623469012,0.009930915371312727,0.0153281519861566,0.01403281519859407,0.012089810017250277,0.007772020725375178,0.007772020725375178,0.007915947035104348,0.009067357512937708,0.009643062751854387,0.006764536557270988,0.009211283822666876,0.009499136442125218,0.008164547024636551,0.008949599623159296,26.31,840.692496,129.33177,0.2392,0.2549
M4H2-3,0.9403679206283588,0.00878462174452253,0.010851591566763125,0.019016122364613478,0.020979743695742042,0.49399692,0.49592245,0.28888094,0.2887245,0.0021607304415332458,0.51205164,0.5478564,0.30145565,0.2749788,-0.137808395697438,0.48954704,0.47271994,0.27547365,0.2881284,-0.1087636021176263,0.492842,0.49894068,0.27718997,0.28213584,0.0123567759002614,0.48528174,0.47582865,0.2894401,0.29450136,-0.003785381018299731,5.754934613534689,2.842662061156819,5.366354117490925,3.0910555540250555,4.318369920629846,1.8068549213648126,3.9963602869171364,1.3841257040242907,4.641591241047779,2.232720877255915,3.7477900751737843,1.8217506510996027,3.2125271706592424,1.672517933117505,3.5203930513489246,1.9166375324199605,3.606473683502177,1.6741778220159442,3.731094891982442,1.7484827069741775,0.0032725572697522207,0.012146045889136394,0.019809513333149998,0.02623545912053461,0.03414643089587401,0.03847317328053241,0.04388160126135541,0.0481625095105831,0.05334176681425259,0.0538642759581626,0.33810651302337646,0.038613609969615936,0.03794560581445694,0.0378735288977623,0.03769878298044205,0.0356014110147953,0.035314615815877914,0.03529893979430199,0.03523885831236839,0.03503968566656113,0.03485630452632904,0.03371197357773781,0.033673666417598724,0.03352297842502594,0.03338633105158806,0.03333234041929245,0.03298201039433479,0.032833993434906006,0.03254622220993042,0.03242255374789238,0.010976314269189526,0.011554015020199503,0.013864818024239403,0.014514731369125625,0.014081455805868143,0.011265164644694514,0.00974870017329333,0.011265164644694514,0.01299826689772444,0.011915077989580736,0.008232235701892146,0.007798960138634664,0.008954361640654615,0.009098786828407108,0.009098786828407108,0.008954361640654615,0.00880993645290212,0.005777007510099751,0.008665511265149627,0.009453285016526865,27.04,838.015889,129.9562,0.2437,0.2485
M4H2-4,0.9400578751550227,0.010334849111202976,0.009611409673418768,0.019222819346837536,0.020773046713517984,0.4938153,0.49600306,0.28898692,0.28869742,-0.0006866031930694436,0.4757317,0.47313562,0.29381132,0.28487703,0.07824805553364741,0.506032,0.474394,0.31536198,0.2689302,0.008975446340014636,0.4817073,0.49749407,0.27395278,0.28762776,0.023160820339150342,0.5125592,0.504427,0.26941803,0.29774585,-0.03656162115430029,5.6160584868179955,2.6907038247714232,5.473820075326584,2.4570905117540276,4.18082179821394,1.832877183282751,4.083392163881624,1.7356484667493157,5.093410942734764,2.8943332511011524,3.751178417813108,1.660921574829212,3.8437876905262054,1.7734982915580217,3.4779222541389556,1.7902882625382464,4.000613219744631,1.7796451547309053,3.562108378173876,1.797425587014148,0.0030737704918032786,0.012142292205924648,0.019476200747771066,0.025650704630428532,0.03420693126258269,0.03890746333045729,0.043751797526603395,0.04839840379637619,0.053584268047167094,0.05414150129421916,0.33885109424591064,0.03836892545223236,0.03652332350611687,0.03630476072430611,0.0354994535446167,0.03510710224509239,0.035047270357608795,0.034963712096214294,0.03486904874444008,0.03483474627137184,0.034704551100730896,0.034552112221717834,0.034548211842775345,0.034187279641628265,0.03411936014890671,0.03403616324067116,0.03362320363521576,0.03336424008011818,0.03334435448050499,0.03315097093582153,0.012260536398446294,0.010536398467414783,0.012499999999978448,0.012068965517220571,0.014439655172388897,0.012715517241357388,0.010991379310325877,0.01379310344825208,0.011206896551704816,0.011637931034462694,0.008333333333318965,0.008764367816076842,0.008333333333318965,0.009195402298834721,0.008045977011480382,0.009051724137915428,0.00862068965515755,0.0070402298850453324,0.00830721003133364,0.009090909090893417,26.86,838.198644,128.87652,0.2408,0.2532
M4H3-1,0.9301364200082679,0.014675485737908226,0.015192228193468375,0.019429516329061595,0.020566349731293922,0.49456638,0.4942288,0.2886263,0.28833184,-0.0007096326396514492,0.46925455,0.522201,0.2824069,0.29035756,-0.05302526200250865,0.51601124,0.54191166,0.28964186,0.29725888,0.07843515085357804,0.50317854,0.5302921,0.2990256,0.28226745,0.020143556446684894,0.45636722,0.47955883,0.27945417,0.29577017,-0.0238914459367345,4.288697558143393,2.1982778185322607,4.355880429516098,2.123510979730871,4.066076468906913,1.722504615088588,4.153743599292694,1.418712715677995,3.814065745074753,2.1726730370790244,3.830839763340174,2.010715436546587,3.217287029436043,1.4146295791757422,3.749361203940352,1.881735905532247,3.629770938991034,1.6438716345458089,3.654087963745811,1.7636346307143107,0.003363351071087461,0.01234138354482194,0.02001637331150225,0.0262996316004912,0.03349706644835585,0.03933005867103288,0.043443853185973526,0.047305225815254474,0.05379315049802156,0.05394323918679219,0.36380818486213684,0.03626321628689766,0.03582056239247322,0.03576716408133507,0.03510509431362152,0.03483565151691437,0.03449910134077072,0.03420751541852951,0.03379957750439644,0.03362783417105675,0.03332509100437164,0.03295760229229927,0.03270835801959038,0.032394614070653915,0.03211074694991112,0.03205875679850578,0.031991202384233475,0.03190714865922928,0.031473349779844284,0.03133929520845413,0.01413543721233938,0.011341222879667642,0.01312869822483265,0.011094674556196605,0.012204142011816266,0.01312869822483265,0.01090976331359333,0.011834319526609714,0.013498520710039203,0.010539940828386775,0.008382642998015213,0.007149901380660034,0.007889546351073142,0.007766272189337624,0.008875739644957284,0.008136094674544177,0.009245562130163839,0.008136094674544177,0.008875739644957284,0.010489510489494973,24.77,826.421217,128.71735,0.2441,0.2538
M4H3-2,0.930343116990492,0.015915667631252583,0.013745349317899959,0.018912773873501446,0.02108309218685407,0.49446735,0.49633792,0.2887293,0.28867027,0.0027131680428025694,0.5009503,0.48051947,0.29634082,0.28906012,-0.06630548231164743,0.44333392,0.48955014,0.27234325,0.2923715,0.10505410908585791,0.48980406,0.50740945,0.27586913,0.27800095,0.02048448044454253,0.5002989,0.47549018,0.297766,0.29374155,-0.14313664696696482,4.09442692816285,1.974336798085015,4.763696257125745,2.7432176513408706,4.256186685512911,1.6577885499075884,3.894989106412335,1.457112730020591,4.239458972973518,2.0922803270890054,3.8993081360872948,1.9812284547001537,3.3138621603291063,1.9015047146251054,3.8579002375854254,2.2851408960353092,4.0430470433116446,2.2924385193429866,3.871998362474564,1.9937005281005455,0.0031836034369512474,0.012493130118899212,0.01947024838809131,0.0252275438667042,0.034027693998739963,0.03917507808206324,0.044128094797656864,0.04777415852334419,0.053993914290693154,0.05385986783018994,0.3533453643321991,0.040574464946985245,0.04044254496693611,0.03821920230984688,0.03770511597394943,0.03675642982125282,0.03501685708761215,0.03320934250950813,0.032768186181783676,0.032706595957279205,0.032687295228242874,0.03251488879323006,0.032459843903779984,0.03245227783918381,0.03240140900015831,0.031918879598379135,0.03158034756779671,0.031425490975379944,0.03094516694545746,0.030870264396071434,0.012034289482342843,0.012363996043502922,0.014651335311550962,0.012425816023720436,0.01205489614241535,0.01168397626111026,0.011313056379805174,0.01205489614241535,0.011313056379805174,0.01205489614241535,0.008902077151322104,0.008654797230452045,0.008531157270017017,0.009025717111757132,0.009149357072192162,0.006429277942621519,0.009149357072192162,0.008902077151322104,0.008092797410292821,0.007823037496616394,25.62,827.611773,128.9317,0.2469,0.2536
